z(m),p_tot(bar),T(K),p_H2O(bar),p_CO2(bar),p_CO(bar),p_H2(bar),p_CH4(bar),p_O2(bar)
53862.298253484856,61.4397423457475,2020.3704739033203,11.176706955151719,49.94074471690022,NaN,NaN,NaN,NaN
54810.031139725106,60.14078068685238,2014.4850157066728,10.940288771263345,48.88501435713272,NaN,NaN,NaN,NaN
55755.27349608452,58.86928641713831,2008.6114834841312,10.708874943462313,47.85160299566253,NaN,NaN,NaN,NaN
56698.03572660756,57.62466944735913,2002.7498843199298,10.482357748238746,46.840031359721735,NaN,NaN,NaN,NaN
57638.31422383512,56.40637071296138,1996.9003095179478,10.260635121218737,45.8498453794531,NaN,NaN,NaN,NaN
58576.11593678427,55.21382920755026,1991.062784764269,10.043604662805256,44.88058938868299,NaN,NaN,NaN,NaN
59511.44780960026,54.0464960703476,1985.2373345097415,9.831166197335461,43.931817579301544,NaN,NaN,NaN,NaN
60444.30638549952,52.90384695161751,1979.4240455636195,9.623224022922942,43.00310405198418,NaN,NaN,NaN,NaN
61374.70213536092,51.785351558009104,1973.6229183968694,9.419681371997541,42.09401806075276,NaN,NaN,NaN,NaN
62302.63169960667,50.690507477018784,1967.8340368786671,9.2204465610159,41.20415151027456,NaN,NaN,NaN,NaN
63228.105571681735,49.618806601190784,1962.0573989188636,9.025426885085382,40.33309166158152,NaN,NaN,NaN,NaN
64151.123915239565,48.569763671089156,1956.2930644795094,8.834533806783634,39.48044433647384,NaN,NaN,NaN,NaN
65071.68353890844,47.542907220722824,1950.5411129755607,8.64768131070268,38.64582655590897,NaN,NaN,NaN,NaN
65989.80181347355,46.53775304405664,1944.8014965870627,8.464781076001294,37.82884497314106,NaN,NaN,NaN,NaN
66905.47558410987,45.553849879958456,1939.074292182431,8.28575078388507,37.02913301152064,NaN,NaN,NaN,NaN
67818.70857909099,44.59074843861224,1933.359533302116,8.110508486407872,36.24632568460381,NaN,NaN,NaN,NaN
68729.49778610647,43.64801587827033,1927.6572937794149,7.93897523705038,35.480071366367234,NaN,NaN,NaN,NaN
69637.86053459103,42.72520766085204,1921.9675213534208,7.771069972159316,34.730008913011105,NaN,NaN,NaN,NaN
70543.79384418055,41.82190949421161,1916.2902874211957,7.606717137523152,33.99580175861638,NaN,NaN,NaN,NaN
71447.29483041847,40.93771541368066,1910.6256617721715,7.445842703897381,33.277120096156175,NaN,NaN,NaN,NaN
72348.38078622257,40.072208484535615,1904.9735889662768,7.2883706553550756,32.57362519283288,NaN,NaN,NaN,NaN
